ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,created_date,created_year,created_month,created_month_name,created_year_month,created_hour,created_day_name,sla_target_hours,sla_status
TCKT_000531,2022-07-10 17:53:07,CUST_07506,non_profit,chat,notifications,other,medium,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,6.4,0,neutral,4,0,ios,EU,2022-07-10,2022,7,July,2022-07,17,Sunday,48,Within SLA
TCKT_000532,2023-10-07 03:32:03,CUST_09370,education,email,billing,bug,low,closed_no_action,standard,The page keeps crashing whenever I try to open the billing section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,129.63,0,neutral,3,0,api_client,EU,2023-10-07,2023,10,October,2023-10,3,Saturday,96,Breached
TCKT_000533,2025-12-29 22:46:22,CUST_08835,individual,in_app,analytics_dashboard,bug,medium,resolved,standard,I am seeing an error message when I click on analytics dashboard.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,38.93,0,very_positive,5,0,api_client,EU,2025-12-29,2025,12,December,2025-12,22,Monday,48,Within SLA
TCKT_000534,2022-03-06 02:36:44,CUST_06966,small_business,phone_transcript,data_export,feature_request,low,open,standard,Can you add an option to customize data export?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,0,web,NA,2022-03-06,2022,3,March,2022-03,2,Sunday,96,Not Resolved
TCKT_000535,2023-07-28 20:50:27,CUST_09550,small_business,in_app,data_export,feature_request,medium,in_progress,standard,It would be great to have data export support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,4,0,api_client,APAC,2023-07-28,2023,7,July,2023-07,20,Friday,48,Not Resolved
TCKT_000536,2024-10-29 20:44:09,CUST_02507,individual,phone_transcript,data_export,security_concern,medium,resolved,standard,There seems to be a vulnerability in the data export functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",46.33,0,negative,3,1,web,APAC,2024-10-29,2024,10,October,2024-10,20,Tuesday,48,Within SLA
TCKT_000537,2024-07-07 15:32:43,CUST_05092,enterprise,phone_transcript,login_auth,feature_request,low,open,standard,Our team needs more advanced options for login auth.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,1,desktop_app,LATAM,2024-07-07,2024,7,July,2024-07,15,Sunday,96,Not Resolved
TCKT_000538,2023-04-11 14:35:38,CUST_06702,enterprise,chat,data_export,performance,medium,resolved,gold,The data export page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,46.92,0,negative,2,0,api_client,EU,2023-04-11,2023,4,April,2023-04,14,Tuesday,36,Breached
TCKT_000539,2025-01-06 21:10:59,CUST_00278,education,phone_transcript,data_export,account_access,low,resolved,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,28.85,0,very_negative,1,0,android,NA,2025-01-06,2025,1,January,2025-01,21,Monday,72,Within SLA
TCKT_000540,2025-06-28 07:04:10,CUST_06501,non_profit,web_form,notifications,bug,high,resolved,standard,The page keeps crashing whenever I try to open the notifications section.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,10.9,0,negative,2,1,api_client,APAC,2025-06-28,2025,6,June,2025-06,7,Saturday,24,Within SLA
TCKT_000541,2022-09-17 16:09:41,CUST_04501,non_profit,chat,data_export,how_to,medium,resolved,gold,I need help setting up data export for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,44.86,0,positive,4,0,android,APAC,2022-09-17,2022,9,September,2022-09,16,Saturday,36,Breached
TCKT_000542,2025-10-03 09:44:11,CUST_03310,individual,chat,mobile_app,performance,medium,resolved,standard,The mobile app page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,38.84,0,neutral,3,1,web,APAC,2025-10-03,2025,10,October,2025-10,9,Friday,48,Within SLA
TCKT_000543,2022-08-24 11:56:25,CUST_05205,education,email,mobile_app,billing_problem,medium,closed_no_action,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,223.28,0,neutral,4,0,web,APAC,2022-08-24,2022,8,August,2022-08,11,Wednesday,36,Breached
TCKT_000544,2025-05-16 01:39:04,CUST_06796,enterprise,email,data_export,bug,medium,resolved,standard,The page keeps crashing whenever I try to open the data export section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,26.85,0,negative,3,0,desktop_app,LATAM,2025-05-16,2025,5,May,2025-05,1,Friday,48,Within SLA
TCKT_000545,2022-11-29 08:27:40,CUST_05646,education,chat,analytics_dashboard,other,high,resolved,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Provided general guidance and confirmed the issue was resolved.,4.15,0,very_negative,1,0,ios,MEA,2022-11-29,2022,11,November,2022-11,8,Tuesday,16,Within SLA
TCKT_000546,2024-07-02 19:04:05,CUST_05414,education,email,notifications,other,low,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,66.91,0,very_negative,2,0,android,EU,2024-07-02,2024,7,July,2024-07,19,Tuesday,96,Within SLA
TCKT_000547,2024-03-31 12:24:23,CUST_08085,education,email,notifications,bug,medium,resolved,standard,I am seeing an error message when I click on notifications.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,25.27,0,neutral,0,0,web,APAC,2024-03-31,2024,3,March,2024-03,12,Sunday,48,Within SLA
TCKT_000548,2024-11-13 09:26:07,CUST_09514,enterprise,email,billing,performance,low,resolved,gold,The billing page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,11.96,1,negative,0,1,desktop_app,EU,2024-11-13,2024,11,November,2024-11,9,Wednesday,72,Within SLA
TCKT_000549,2024-12-12 22:17:33,CUST_08535,individual,in_app,billing,performance,low,open,standard,Queries in the billing module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,1,api_client,LATAM,2024-12-12,2024,12,December,2024-12,22,Thursday,96,Not Resolved
TCKT_000550,2023-07-30 13:41:54,CUST_04531,individual,web_form,data_export,feature_request,medium,resolved,standard,Our team needs more advanced options for data export.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,17.88,0,negative,3,0,desktop_app,EU,2023-07-30,2023,7,July,2023-07,13,Sunday,48,Within SLA
TCKT_000551,2025-05-18 03:55:45,CUST_03258,individual,email,mobile_app,billing_problem,medium,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,26.76,0,neutral,4,0,desktop_app,MEA,2025-05-18,2025,5,May,2025-05,3,Sunday,48,Within SLA
TCKT_000552,2022-02-03 05:23:01,CUST_05840,non_profit,phone_transcript,data_export,account_access,low,closed_no_action,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,128.9,0,positive,5,0,android,NA,2022-02-03,2022,2,February,2022-02,5,Thursday,96,Breached
TCKT_000553,2022-03-20 00:00:02,CUST_06234,individual,web_form,api_integration,other,medium,in_progress,gold,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,5,0,web,APAC,2022-03-20,2022,3,March,2022-03,0,Sunday,36,Not Resolved
TCKT_000554,2023-01-04 18:28:27,CUST_05093,individual,web_form,billing,account_access,low,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,10.25,0,neutral,3,0,api_client,LATAM,2023-01-04,2023,1,January,2023-01,18,Wednesday,96,Within SLA
TCKT_000555,2025-04-20 10:04:57,CUST_02893,small_business,email,billing,billing_problem,low,on_hold,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,ios,NA,2025-04-20,2025,4,April,2025-04,10,Sunday,72,Not Resolved
TCKT_000556,2025-10-13 16:27:27,CUST_01877,education,email,mobile_app,security_concern,low,in_progress,gold,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,1,desktop_app,APAC,2025-10-13,2025,10,October,2025-10,16,Monday,72,Not Resolved
TCKT_000557,2024-03-01 14:46:50,CUST_09703,individual,in_app,analytics_dashboard,feature_request,low,in_progress,standard,Can you add an option to customize analytics dashboard?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,desktop_app,APAC,2024-03-01,2024,3,March,2024-03,14,Friday,96,Not Resolved
TCKT_000558,2023-03-13 07:37:15,CUST_08076,small_business,web_form,billing,account_access,low,on_hold,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,desktop_app,APAC,2023-03-13,2023,3,March,2023-03,7,Monday,96,Not Resolved
TCKT_000559,2023-03-09 06:18:44,CUST_00878,small_business,phone_transcript,api_integration,bug,low,resolved,standard,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,60.04,0,very_negative,1,0,web,NA,2023-03-09,2023,3,March,2023-03,6,Thursday,96,Within SLA
TCKT_000560,2024-02-01 09:03:03,CUST_03173,enterprise,in_app,analytics_dashboard,billing_problem,high,in_progress,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,0,web,LATAM,2024-02-01,2024,2,February,2024-02,9,Thursday,16,Not Resolved
